"EisaiOroshiSoshiki_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","KeishoMotoRecord_KEY","KeishoSakiRecord_KEY","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","OroshiSoshikiCode_ECONV","EisaiShishoka_ID","Data_Status"
"3014277","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131531","3004441","0"
"3014278","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131541","3004442","0"
"3014279","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131551","3004443","0"
"3014280","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131561","3004444","0"
"3014281","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131611","3004421","0"
"3014282","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131621","3004422","0"
"3014283","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131631","3004423","0"
"3014284","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131641","3004424","0"
"3014285","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131651","3004425","0"
"3014286","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131711","3004433","0"
"3014287","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131721","3004434","0"
"3014288","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131731","3004435","0"
"3014289","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131741","3004436","0"
"3014290","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131751","3004437","0"
"3014291","10/08/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131761","6039","0"
"3014292","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131811","3004392","0"
"3014293","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131821","3004393","0"
"3014294","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131831","3004394","0"
"3014295","04/07/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131841","5128","0"
"3014296","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131851","3004396","0"
"3014297","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131861","3004397","0"
"3014298","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131911","3004398","0"
"3014299","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131921","3004399","0"
"3014300","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131931","3004400","0"
"3014301","10/02/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131941","3004398","0"
"3014302","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131951","3004402","0"
"3014303","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131961","3004403","0"
"3014304","04/07/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11350241","5571","0"
"3014305","04/07/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","17161023","3004332","0"
"3014306","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","19171022","3004697","0"
"3014307","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014308","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014309","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014310","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014311","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014312","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014313","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014314","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014315","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014316","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014317","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014318","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014319","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014320","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014321","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014322","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014323","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014324","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014325","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014326","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014327","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014328","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014329","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014330","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014331","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014332","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014333","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014334","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014335","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014336","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014337","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014338","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014339","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014340","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014341","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014342","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014343","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg39895","10/04/2024 11:45:48","PVU_XP_1102","","0","0"
"3014344","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014345","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014346","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014347","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg39895","04/03/2023 14:55:50","PVU_XP_1102","","0","0"
"3014348","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014349","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014350","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014351","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014352","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014353","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg39895","09/29/2023 14:20:36","PVU_XP_1102","","0","0"
"3014354","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014355","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014356","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014357","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014358","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014359","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014360","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014361","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014362","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014363","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014364","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014365","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014366","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014367","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014368","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg46273","04/01/2026 11:26:26","PVU_XP_1102","","0","0"
"3014369","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg36186","04/06/2026 14:07:45","PVU_XP_1302","1324601","3006342","0"
"3014370","10/11/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/01/2022 00:00:00","PVU_XP_1102","itg39895","01/06/2025 10:38:03","PVU_XP_1102","13110790","0","0"
"3014371","10/11/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/01/2022 00:00:00","PVU_XP_1102","itg39895","01/06/2025 10:38:03","PVU_XP_1102","13611590","0","0"
"3014372","10/11/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/01/2022 00:00:00","PVU_XP_1102","itg39895","01/06/2025 10:38:03","PVU_XP_1102","24167790","0","0"
"3014373","10/11/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/01/2022 00:00:00","PVU_XP_1102","itg39895","01/06/2025 10:38:03","PVU_XP_1102","44144190","0","0"
"3014374","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/01/2022 00:00:00","PVU_XP_1102","itg36186","03/30/2026 15:48:22","PVU_XP_1102","46T61F01","0","0"
"3014375","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/01/2022 00:00:00","PVU_XP_1102","itg36186","04/02/2026 16:25:03","PVU_XP_1302","48324700","3004981","0"
"3014376","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/01/2022 00:00:00","PVU_XP_1102","itg36186","04/02/2026 16:25:03","PVU_XP_1302","48324750","3004981","0"
"3014377","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/01/2022 00:00:00","PVU_XP_1102","itg36186","04/02/2026 16:25:03","PVU_XP_1302","48324A00","3004982","0"
"3014378","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/01/2022 00:00:00","PVU_XP_1102","itg36186","03/30/2023 07:43:53","PVU_XP_1102","49627601","0","0"
"3014379","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/01/2022 00:00:00","PVU_XP_1102","itg36186","03/30/2026 15:48:22","PVU_XP_1102","","0","0"
"3014380","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/01/2022 00:00:00","PVU_XP_1102","itg46273","09/30/2025 15:49:00","PVU_XP_1102","","0","0"
"3014381","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/01/2022 00:00:00","PVU_XP_1102","itg46273","09/30/2025 15:49:00","PVU_XP_1102","","0","0"
"3014382","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/01/2022 00:00:00","PVU_XP_1102","itg46273","09/30/2025 15:49:00","PVU_XP_1102","","0","0"
"3014384","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","04/04/2022 00:00:00","PVU_XP_1102","itg36186","04/01/2026 14:14:32","PVU_XP_1302","G101121","3006351","0"
"3014385","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","04/04/2022 00:00:00","PVU_XP_1102","itg36186","04/01/2026 14:14:32","PVU_XP_1302","G101131","3006352","0"
"3014386","04/02/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","04/04/2022 00:00:00","PVU_XP_1102","itg36186","04/01/2026 14:14:32","PVU_XP_1302","G101132","3006531","0"
"3014387","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","04/04/2022 00:00:00","PVU_XP_1102","itg36186","04/01/2026 14:14:32","PVU_XP_1302","G105112","3006314","0"
"3014388","04/02/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","04/04/2022 00:00:00","PVU_XP_1102","itg36186","04/01/2026 14:14:32","PVU_XP_1302","G105113","3006532","0"
"3014389","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","04/04/2022 00:00:00","PVU_XP_1102","itg36186","04/01/2026 14:14:32","PVU_XP_1302","G105121","3006314","0"
"3014390","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","04/04/2022 00:00:00","PVU_XP_1102","itg36186","04/01/2026 14:14:32","PVU_XP_1302","G105131","3006316","0"
"3014391","04/02/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","04/04/2022 00:00:00","PVU_XP_1102","itg36186","04/01/2026 14:14:32","PVU_XP_1302","G105141","3006532","0"
"3014392","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","04/04/2022 00:00:00","PVU_XP_1102","itg36186","04/01/2026 14:14:32","PVU_XP_1302","G108121","3006297","0"
"3014393","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","04/04/2022 00:00:00","PVU_XP_1102","itg36186","04/01/2026 14:14:32","PVU_XP_1302","G108131","3006299","0"
"3014394","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","04/04/2022 00:00:00","PVU_XP_1102","itg36186","04/01/2026 14:14:32","PVU_XP_1302","G108141","3006299","0"
