"DairitenTK_CD","Corp_ID","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","RyutsuSoshiki_CD","RyutsuBuin_CD","SalsTokei_KBN","Hosho_FLG","DairitenTokeiShitei_FLG"
"03019","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"03025","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"03027","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"03028","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"03888","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"03889","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04001","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04002","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04004","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04005","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04014","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04019","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04020","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04030","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04040","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04041","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04042","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04044","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04045","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04046","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04048","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04050","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04051","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04504","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04888","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04889","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"04890","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"05003","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"05007","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"05013","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"05016","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"05017","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"05018","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"05888","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"05889","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"06002","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"06007","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"06010","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"06014","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"06015","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"06016","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"06888","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"06889","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"07001","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"07004","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"07020","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"07022","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"07025","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"07027","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"07028","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"07031","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"07888","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"07889","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"08007","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"08010","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"08021","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"08095","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"08504","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"08888","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"08889","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"09003","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"09012","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"09013","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"09015","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"09016","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"09888","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"09889","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"10002","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"10008","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"10009","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"10018","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"10022","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"10023","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"10024","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"10888","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"10889","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"11004","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"11008","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"11009","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"11022","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"11024","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"11026","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"11111","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"11887","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"11888","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"11889","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"11890","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"12001","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"12004","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"12008","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"12010","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"12033","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"12037","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"12888","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"12889","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13003","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13010","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13012","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13013","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13017","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13038","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13049","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13078","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13093","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13099","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13149","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13153","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13157","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13160","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13161","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13162","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13163","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13164","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13165","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13180","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13181","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13193","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13200","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13201","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13777","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13803","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13888","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13889","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13982","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13983","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13984","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13985","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13986","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"13990","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"14005","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"14016","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"14025","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
