"Joi_DairitenTK_CD","DairitenTK_Kaiso_KBN","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","DairitenTokeiName_KJKC","DairitenTokeiName_KJ","DairitenTokeiName_KJR","DairitenTokeiName_KJK","DairitenTokeiName_KN","DairitenTokeiName_KNR"
"27042","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）ケーエスケー","（株）ケーエスケー","ケーエスケー","ＫＳＫ大阪","ｹ-ｴｽｹ-","ｹ-ｴｽｹ-ｵｵｻｶ"
"27042","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）ケーエスケー","（株）ケーエスケー","ケーエスケー","ＫＳＫ大阪","ｹ-ｴｽｹ-","ｹ-ｴｽｹ-ｵｵｻｶ"
"27070","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）Ｐａｌｔａｃ近畿支社","（株）Ｐａｌｔａｃ近畿支社","Ｐａｌｔａｃ近畿支社","ＰＴ近畿","KKﾊﾟﾙﾀﾂｸ ｷﾝｷｼｼﾔ","ﾊﾟﾙｷﾝｷ"
"27070","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）ＰＡＬＴＡＣ近畿支社","（株）ＰＡＬＴＡＣ近畿支社","ＰＡＬＴＡＣ近畿支社","ＰＴ近畿","KKﾊﾟﾙﾀﾂｸ ｷﾝｷｼｼﾔ","ﾊﾟﾙｷﾝｷ"
"27073","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","関西支社","関西支社","関西支社","関西","ｶﾝｻｲｼｼﾔ","ｶﾝｻｲｼｼﾔ"
"27074","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","関西支社","関西支社","関西支社","関西","ｶﾝｻｲｼｼﾔ","ｶﾝｻｲｼｼﾔ"
"27086","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","東邦薬品（株）大阪営業部","東邦薬品（株）大阪営業部","東邦薬品大阪営業部","東邦大阪","ﾄｳﾎｳ KK ｵｵｻｶｴｲｷﾞﾖｳﾌﾞ","ﾄｳﾎｳｵｵｻｶ"
"27086","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","東邦薬品（株）大阪営業部","東邦薬品（株）大阪営業部","東邦薬品大阪営業部","東邦大阪","ﾄｳﾎｳ KK ｵｵｻｶｴｲｷﾞﾖｳﾌﾞ","ﾄｳﾎｳｵｵｻｶ"
"27091","PVU_K0004","01/14/2021 00:00:00","12/31/9999 00:00:00","0","itg36186","01/14/2021 15:38:36","PVU_EX_1400","itg36186","01/14/2021 15:42:07","PVU_EX_1400","（株）井田両国堂　千里店","（株）井田両国堂　千里店","井田両国堂　千里店","井田　千里","ｲﾀﾞﾘﾖｳｺﾞｸﾄﾞｳ ｾﾝﾘ","ｲﾀﾞ ｾﾝﾘ"
"27100","PVU_K0001","04/01/2018 00:00:00","12/31/9999 00:00:00","0","itg04213","03/31/2018 16:30:57","PVU_EX_1400","itg04213","03/31/2018 16:30:57","PVU_EX_1400","株式会社アピスライフケア","株式会社アピスライフケア","株式会社アピスライフ","アピスライ","ｱﾋﾟｽﾗｲﾌ","ｱﾋﾟｽﾗｲﾌ"
"27194","PVU_K0003","10/08/2019 00:00:00","12/31/9999 00:00:00","0","itg19647","10/08/2019 11:39:43","PVU_EX_1400","itg19647","10/08/2019 11:39:43","PVU_EX_1400","社会医療法人北斗会ネオメデックス","医）北斗会ネオメデックス","ＭＤＸ","ＭＤＸ","ｴﾑﾃﾞｨｰｴｯｸｽ","ｴﾑﾃﾞｨｰｴｯｸｽ"
"27194","PVU_K0004","10/08/2019 00:00:00","12/31/9999 00:00:00","0","itg19647","10/08/2019 11:40:56","PVU_EX_1400","itg19647","10/08/2019 11:40:56","PVU_EX_1400","社会医療法人北斗会ネオメデックス","医）北斗会ネオメデックス","ＭＤＸ","ＭＤＸ","ｴﾑﾃﾞｨｰｴｯｸｽ","ｴﾑﾃﾞｨｰｴｯｸｽ"
"27803","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）Ｐａｌｔａｃ近畿","（株）Ｐａｌｔａｃ近畿","Ｐａｌｔａｃ近畿","ＰＴ近畿","KKﾊﾟﾙﾀﾂｸ ｷﾝｷ","ﾊﾟﾙｷﾝｷ"
"27803","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）ＰＡＬＴＡＣ近畿","（株）ＰＡＬＴＡＣ近畿","ＰＡＬＴＡＣ近畿","ＰＴ近畿","KKﾊﾟﾙﾀﾂｸ ｷﾝｷ","ﾊﾟﾙｷﾝｷ"
"27806","PVU_K0004","01/01/2000 00:00:00","01/13/2021 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）井田両国堂大阪","（株）井田両国堂大阪","井田　大阪","井田大阪","KK ｲﾀﾞﾘﾖｳｺﾞｸﾄﾞｳ","ｲﾀﾞｵｵｻｶ"
"27806","PVU_K0004","01/14/2021 00:00:00","12/31/9999 00:00:00","0","itg36186","01/14/2021 15:45:32","PVU_EX_1400","itg36186","01/14/2021 15:56:12","PVU_EX_1400","（株）井田両国堂　大阪","（株）井田両国堂　大阪","井田両国堂　大阪","井田　大阪","ｲﾀﾞﾘﾖｳｺﾞｸﾄﾞｳ ｵｵｻｶ","ｲﾀﾞ ｵｵｻｶ"
"27889","PVU_K0001","12/10/2015 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","大阪の代理店","大阪の代理店","大阪の代理店","大・代理店","ｵｵｻｶﾉ ﾀﾞｲﾘﾃﾝ","ｵｵｻｶ"
"27890","PVU_K0004","09/01/2011 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","アルフレッサヘルスケア（株）関西支社","アルフレッサＨＣ関西支社","アルフレッサＨＣ関西","アルフ関西","ｱﾙﾌﾚﾂｻﾍﾙｽｹｱｶﾝｻｲ","ｱﾙﾌｶﾝｻｲ"
"28023","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）ケーエスケー兵庫","（株）ケーエスケー兵庫","ケーエスケー兵庫","ＫＳＫ兵庫","ｹ-ｴｽｹ- ﾋﾖｳｺﾞ","ｹ-ｴｽｹ- ﾋﾖｳ"
"28026","PVU_K0002","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）メディセオＧ","（株）メディセオＧ","（株）メディセオＧ","ＭＣＧ","KK ﾒﾃﾞｲｾｵG","ﾒﾃﾞｲｾｵG"
"29005","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）神田大薬局","（株）神田大薬局","神田大薬局","神田","KK ｶﾝﾀﾞﾀﾞｲ ﾔﾂｷﾖｸ","ｶﾝﾀﾞﾀﾞｲ"
"30017","PVU_K0003","02/01/2016 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）ナカヤマ","（株）ナカヤマ","（株）ナカヤマ","ナカヤマ","KKﾅｶﾔﾏ","ﾅｶﾔﾏ"
"34003","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）サンキ","（株）サンキ","サンキ","サンキ","KK ｻﾝｷ","ｻﾝｷ"
"34003","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）サンキ","（株）サンキ","サンキ","サンキ","KK ｻﾝｷ","ｻﾝｷ"
"34010","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","ティーエスアルフレッサ（株）","ティーエスアルフレッサ","ＴＳアルフレッサ","ＴＳアルフ","ﾃｲ-ｴｽｱﾙﾌﾚﾂｻ","ﾃｲ-ｴｽｱﾙﾌ"
"34010","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","ティーエスアルフレッサ（株）","ティーエスアルフレッサ","ＴＳアルフレッサ","ＴＳアルフ","ﾃｲ-ｴｽｱﾙﾌﾚﾂｻ","ﾃｲ-ｴｽｱﾙﾌ"
"34012","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）エバルス","（株）エバルス","エバルス","エバルス","KK ｴﾊﾞﾙｽ","KKｴﾊﾞﾙｽ"
"34012","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）エバルス","（株）エバルス","エバルス","エバルス","KK ｴﾊﾞﾙｽ","KKｴﾊﾞﾙｽ"
"34019","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）健翔","（株）健翔","（株）健翔","健翔","KK ｹﾝｼﾖｳ","KKｹﾝｼﾖｳ"
"34019","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）健翔","（株）健翔","（株）健翔","健翔","KK ｹﾝｼﾖｳ","KKｹﾝｼﾖｳ"
"34019","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）健翔","（株）健翔","（株）健翔","健翔","KK ｹﾝｼﾖｳ","KKｹﾝｼﾖｳ"
"34031","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）Ｐａｌｔａｃ広島","（株）Ｐａｌｔａｃ広島","Ｐａｌｔａｃ広島","ＰＴ広島","KKﾊﾟﾙﾀﾂｸ ﾋﾛｼﾏｼﾃﾝ","ﾊﾟﾙﾋﾛｼﾏ"
"34037","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）Ｐａｌｔａｃ中国支社","（株）Ｐａｌｔａｃ中国支社","Ｐａｌｔａｃ中国支社","ＰＴ中国","KKﾊﾟﾙﾀﾂｸ ﾁﾕｳｺﾞｸｼｼﾔ","ﾊﾟﾙﾁﾕｳｺﾞｸ"
"34039","PVU_K0004","01/14/2021 00:00:00","12/31/9999 00:00:00","0","itg36186","01/14/2021 15:46:37","PVU_EX_1400","itg36186","01/14/2021 15:46:37","PVU_EX_1400","（株）井田両国堂　広島店","（株）井田両国堂　広島店","井田両国堂　広島店","井田　広島","ｲﾀﾞﾘﾖｳｺﾞｸﾄﾞｳ ﾋﾛｼﾏ","ｲﾀﾞ ﾋﾛｼﾏ"
"34041","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）セイエル","（株）セイエル","セイエル","セイエル","KK ｾｲｴﾙ","ｾｲｴﾙ"
"34041","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）セイエル","（株）セイエル","セイエル","セイエル","KK ｾｲｴﾙ","ｾｲｴﾙ"
"34044","PVU_K0003","05/01/2017 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","共創未来広島薬品（株）","共創未来広島薬品（株）","共創未来広島","共創広島","ｷﾖｳｿｳﾐﾗｲ ﾋﾛｼﾏ","ｷﾖｳｿｳﾋﾛｼﾏ"
"34890","PVU_K0004","09/01/2011 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","アルフレッサヘルスケア（株）西日本支社","アルフレッサＨＣ西日本支社","アルフレッサＨＣ西日","アルフ西日","ｱﾙﾌﾚﾂｻﾍﾙｽｹｱﾆｼﾆﾎﾝ","ｱﾙﾌﾆｼﾆﾎﾝ"
"35002","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","常盤薬品（株）","常盤薬品（株）","常盤薬品","常盤","ﾄｷﾜ ﾔｸﾋﾝ KK","ﾄｷﾜ"
"35002","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","常盤薬品（株）","常盤薬品（株）","常盤薬品","常盤","ﾄｷﾜ ﾔｸﾋﾝ KK","ﾄｷﾜ"
"35002","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","常盤薬品（株）","常盤薬品（株）","常盤薬品","常盤","ﾄｷﾜ ﾔｸﾋﾝ KK","ﾄｷﾜ"
"35013","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）リードヘルスケア中国","（株）リードヘルスケア中国","リードヘルスケア中国","ＲＨＣ中国","ﾘ-ﾄﾞﾍﾙｽｹｱﾁﾕｳｺﾞｸ","RHCﾁﾕｳｺﾞｸ"
"35022","PVU_K0003","01/01/2017 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","共創未来山口薬品（株）","共創未来山口薬品（株）","共創未来山口","共創山口","ｷﾖｳｿｳﾐﾗｲ ﾔﾏｸﾞﾁ","ｷﾖｳｿｳﾔﾏｸﾞﾁ"
"37001","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","四国アルフレッサ（株）","四国アルフレッサ（株）","四国アルフレッサ","四国ＡＦ","ｼｺｸｱﾙﾌﾚﾂｻ KK","ｼｺｸAF"
"37001","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","四国アルフレッサ（株）","四国アルフレッサ（株）","四国アルフレッサ","四国ＡＦ","ｼｺｸｱﾙﾌﾚﾂｻ KK","ｼｺｸAF"
"37010","PVU_K0002","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）よんやくＧ","（株）よんやくＧ","よんやくＧ","よんやくＧ","KK ﾖﾝﾔｸG","ﾖﾝﾔｸG"
"37010","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）よんやく","（株）よんやく","よんやく","よんやく","KK ﾖﾝﾔｸ","ﾖﾝﾔｸ"
"37010","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）よんやく","（株）よんやく","よんやく","よんやく","KK ﾖﾝﾔｸ","ﾖﾝﾔｸ"
"37011","PVU_K0002","04/04/2019 00:00:00","04/09/2019 00:00:00","0","itg04213","04/04/2019 15:48:58","PVU_EX_1400","itg04213","04/04/2019 15:48:58","PVU_EX_1400","（株）よんやく治験販売用","（株）よんやく治験販売用","よんやく治験販売用","よんやく治","KK ﾖﾝﾔｸ ﾁｹﾝﾊﾝﾊﾞｲﾖｳ","ﾖﾝﾔｸ ﾁｹﾝ"
"37011","PVU_K0002","04/10/2019 00:00:00","12/31/9999 00:00:00","0","itg04213","04/10/2019 09:03:01","PVU_EX_1400","itg04213","04/10/2019 09:03:01","PVU_EX_1400","（株）よんやくその他","（株）よんやくその他","よんやくその他","よんやく他","KK ﾖﾝﾔｸ ｿﾉﾀ","ﾖﾝﾔｸ ｿﾉﾀ"
"37011","PVU_K0003","04/04/2019 00:00:00","04/09/2019 00:00:00","0","itg04213","04/04/2019 15:50:02","PVU_EX_1400","itg04213","04/04/2019 15:50:02","PVU_EX_1400","（株）よんやく治験販売用","（株）よんやく治験販売用","よんやく治験販売用","よんやく治","KK ﾖﾝﾔｸ ﾁｹﾝﾊﾝﾊﾞｲﾖｳ","ﾖﾝﾔｸ ﾁｹﾝ"
"37011","PVU_K0003","04/10/2019 00:00:00","12/31/9999 00:00:00","0","itg04213","04/10/2019 09:03:49","PVU_EX_1400","itg04213","04/10/2019 09:03:49","PVU_EX_1400","（株）よんやくその他","（株）よんやくその他","よんやくその他","よんやく他","KK ﾖﾝﾔｸ ｿﾉﾀ","ﾖﾝﾔｸ ｿﾉﾀ"
"37017","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","四国薬業（株）","四国薬業（株）","四国薬業（株）","四国薬業","ｼｺｸﾔｸｷﾞﾖｳ KK","ｼｺｸﾔｸｷﾞﾖｳ"
"37017","PVU_K0002","04/05/2022 00:00:00","12/31/9999 00:00:00","0","itg19647","04/05/2022 16:20:05","PVU_EX_1400","itg19647","04/05/2022 16:20:05","PVU_EX_1400","四国薬業（株）","四国薬業（株）","四国薬業（株）","四国薬業","ｼｺｸﾔｸｷﾞﾖｳ(ｶ)","ｼｺｸﾔｸｷﾞﾖｳ"
"37017","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","四国薬業（株）","四国薬業（株）","四国薬業（株）","四国薬業","ｼｺｸﾔｸｷﾞﾖｳ KK","ｼｺｸﾔｸｷﾞﾖｳ"
"37017","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","四国薬業（株）","四国薬業（株）","四国薬業（株）","四国薬業","ｼｺｸﾔｸｷﾞﾖｳ KK","ｼｺｸﾔｸｷﾞﾖｳ"
"37021","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）幸燿","（株）幸燿","幸燿","幸燿","KK ｺｳﾖｳ(ｲ)","ｺｳﾖｳ(ｲ)"
"37021","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）幸燿","（株）幸燿","幸燿","幸燿","KK ｺｳﾖｳ(ｲ)","ｺｳﾖｳ(ｲ)"
"37023","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）ＰＡＬＴＡＣ四国","（株）ＰＡＬＴＡＣ四国","ＰＡＬＴＡＣ　四国","ＰＴ四国","ﾊﾟﾙﾀﾂｸｼｺｸｼｼﾔ","PTｼｺｸ"
"38010","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）アスティス","（株）アスティス","アスティス","アスティス","KK ｱｽﾃｲｽ","KK ｱｽﾃｲｽ"
"38010","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）アスティス","（株）アスティス","アスティス","アスティス","KK ｱｽﾃｲｽ","KK ｱｽﾃｲｽ"
"38010","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）アスティス","（株）アスティス","アスティス","アスティス","KK ｱｽﾃｲｽ","KK ｱｽﾃｲｽ"
"39001","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","中澤氏家薬業（株）","中澤氏家薬業（株）","中澤氏家薬業","中澤氏家","ﾅｶｻﾞﾜ ｳｼﾞｹﾔｸｷﾞﾖｳKK","ﾅｶｻﾞﾜ ｳｼﾞｹ"
"39001","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","中澤氏家薬業（株）","中澤氏家薬業（株）","中澤氏家薬業","中澤氏家","ﾅｶｻﾞﾜ ｳｼﾞｹﾔｸｷﾞﾖｳKK","ﾅｶｻﾞﾜ ｳｼﾞｹ"
"39017","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","中澤氏家薬業（株）","中澤氏家薬業（株）","中澤氏家薬業（株）","中澤氏家薬","ﾅｶｻﾞﾜ ｳｼﾞｹﾔｸｷﾞﾖｳKKﾔｸ","ﾅｶｻﾞﾜ ｳｼﾞｹ"
"39017","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","中澤氏家薬業（株）","中澤氏家薬業（株）","中澤氏家薬業（株）","中澤氏家薬","ﾅｶｻﾞﾜ ｳｼﾞｹﾔｸｷﾞﾖｳKKﾔｸ","ﾅｶｻﾞﾜ ｳｼﾞｹ"
"39017","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","中澤氏家薬業（株）","中澤氏家薬業（株）","中澤氏家薬業（株）","中澤氏家薬","ﾅｶｻﾞﾜ ｳｼﾞｹﾔｸｷﾞﾖｳKKﾔｸ","ﾅｶｻﾞﾜ ｳｼﾞｹ"
"40001","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）アトル福岡営業部","（株）アトル福岡営業部","アトル福岡営業部","アトル福岡","KK ｱﾄﾙ ﾌｸｵｶ","ｱﾄﾙﾌｸｵｶ"
"40001","PVU_K0005","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）アトル福岡営業部","（株）アトル福岡営業部","アトル福岡営業部","アトル福岡","KK ｱﾄﾙ ﾌｸｵｶ","ｱﾄﾙﾌｸｵｶ"
"40004","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","株式会社翔薬","株式会社翔薬","翔薬","翔薬","KK ｼﾖｳﾔｸ","ｼﾖｳﾔｸ"
"40004","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","株式会社翔薬","株式会社翔薬","翔薬","翔薬","KK ｼﾖｳﾔｸ","ｼﾖｳﾔｸ"
"40018","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）Ｐａｌｔａｃ九州営業","（株）Ｐａｌｔａｃ九州営業","Ｐａｌｔａｃ九州営業","ＰＴ九州営","KK ﾊﾟﾙ ｷﾕｳｼﾕｳ ｴｲｷﾞﾖｳ","ﾊﾟﾙ ｷﾕｳ ｴｲ"
